x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,class
4.028251101722928,10.249131083617966,0.8072891906793171,-1.6247468695358334,-5.082976980563813,2.91801727006973,-3.4012464177376076,6.0743511250116,4.991619435571892,3.304726635994692,4.428837683014973,18.36903994022348,5.241424785578847,2.8786552387370623,6.5487148231648575,-3.5789757160366675,C
18.306032174669152,10.084919180852621,-1.8761240040174076,5.245892990307368,-5.810181563695411,5.374067164223074,-4.1486439090578635,-5.910371797653211,-4.605316156591222,-23.49921382178374,-20.855315021259084,-10.928175146384657,12.71038779134161,-9.443775972091341,9.936276879130315,2.742522893870982,D
16.34560447241678,-10.078113980504815,4.0956758561812325,2.3655946092480757,-4.73692817950873,2.5684432150370897,9.834531816492117,14.483277752251801,-6.852364695456238,-2.914665109536326,-20.877370423907415,-6.619720109389003,5.659272472477417,11.873414825962415,7.2010659634906755,4.501397325185087,B
3.601450084045291,-2.3334488177060653,1.8033038288911527,-0.9397727653334957,-0.34678066979690136,12.269061947661056,10.393365397655135,1.6260617760212996,-13.987355799734342,-13.136760280199661,-1.6202127762734069,0.6788839154052546,-3.4271399413586145,-6.913279319762534,1.127247906217368,-4.719588713789833,J
19.77042646323642,4.568264225726166,13.759155078111737,-1.6633954967843474,14.793136815183406,6.6308650072451965,-4.649516229906769,8.67161349271536,7.606271413938021,-4.781134378738017,-7.5185658455411435,-3.169128262806195,-4.688567876940128,4.9874738141249875,-10.496072269797278,-4.0539384089056805,A
-3.3031716705688723,13.476036382857103,-0.6191793403951092,21.549173345574328,4.4837189094905225,-5.007380972163554,3.0931503610800166,7.891663608346537,13.870849296984971,-12.233691461933452,-4.152938461813026,3.2684932645599822,-16.339736305256416,-4.707474728314779,-8.905646134615395,6.850274944094586,J
6.794540072404159,10.568185935578292,3.6110287440171183,-3.2517774691481858,-2.335722391447763,-11.619791042856606,-8.037583761837404,-10.672322229595853,3.6629283188061144,-10.981519107166239,4.4304826406719195,10.807992990594416,-23.959997265235984,5.919970116526509,2.6436071131454764,5.981582232111412,F
2.3586747576184375,-4.341752430500899,8.58275849800179,0.6431588987669574,-8.872406513964094,-9.518993375175382,-14.030460891520075,-18.784654820696325,5.508126875690126,-1.4599846907261327,-12.445579109752877,-12.959957095752413,4.1248881745968164,-7.305044955721567,5.869274352909937,-15.651001615090362,C
-16.443779456304007,4.076690245023638,4.9260589248559725,4.880981897965178,5.990049167728688,0.6637595387989546,-2.035315081649536,3.771588509342993,-9.331523672189938,-1.4553559363384088,3.9796215780783624,-9.067145725231994,-8.356327737296613,-3.6216687256585596,3.8536485381019405,-10.553542600690541,G
-3.7819979191458035,-4.423434839647689,-10.209196260464129,-3.597927261476533,-6.462403421625508,-14.340576960530168,2.019402716776617,2.456768100712475,-0.5825295420641483,1.4384834056603828,0.03995793433153105,-19.18643832398474,6.061843692096788,10.19352048833942,-25.56289733974249,-2.9050035248542696,E
10.173463600744382,4.03816468073553,26.108051874304962,-7.304592391809914,-7.426441508459202,-4.1966594099677454,-4.064595747275779,-2.3520463565249745,-23.079600171203605,11.543555243323025,16.49825976020249,21.261254568440133,13.899706320232056,10.044852909250181,-3.519647782721796,-21.633517702200386,B
18.387196962610318,-0.10609989153745703,-3.7069431196574714,-1.3208413615973154,-0.8750817615961335,5.0449619924856,4.168856731818286,-9.865367971165153,11.813628361804161,-12.256918776942062,-9.82249343884359,-7.494732033256305,-6.798405903681165,-1.0576919293027989,-10.094511824621586,0.7721022894338363,F
-5.719541804970148,2.4595325438290194,0.27803682582680134,3.215056675973048,7.965612868263672,0.43362939694495317,-4.790304834878878,-3.956404383579589,-18.779250255655544,3.153680408497509,-5.97224733248719,-1.46468755362097,-8.54932802428243,-15.821931333066894,-10.391567983584954,-17.06635392246931,G
2.736836351528708,2.475123956288714,0.33167382866603745,-0.42035439792401785,12.725311699092288,6.9589023707212565,9.277003768771177,0.5223053188355007,-10.748637840095776,-2.237881828664185,7.834185049902967,2.6868400059638935,-1.0272467658841071,-16.237541798428527,5.002303023717795,12.360626934742546,J
-11.145190034311733,-3.8712767038508926,-12.40953795487525,0.17933184972379967,10.613947020756981,12.694120204367382,-12.604010718589088,6.338589116809982,9.129431788453543,4.519660337122532,11.725694276891497,13.648157393958979,-6.595716122839068,-15.355303613783363,-10.05686397861008,-3.632122747731056,B
2.63927837055994,10.142154830087419,3.2760416324736354,2.0827094919409945,7.9257655322052605,3.776570602701403,0.5557840666766576,-12.568077728382328,0.8971299985407051,7.876266234799434,-4.714591930716992,8.296865772511522,-8.876970642644219,2.746054676204235,20.714150247589508,-9.59187225647381,C
-3.283174795221333,16.775816332081625,-10.819312097976248,-5.237750345931001,-1.2373751510350885,3.0582019353371774,-6.784546209587436,-19.833391078252312,-10.407819126674363,-11.53235640520772,1.4690428810234626,-5.925112589673622,9.673357309679895,3.8978022647866064,-9.273419953269562,1.2024550970972196,F
0.23296347834412323,-1.9439625406433585,-9.979206415445805,7.883574816724108,5.256537103584275,-8.902892703937297,-2.8073553330257113,-11.05509466879366,-11.901185031991623,-17.783723387520148,3.473961464160345,0.5643915224712013,-1.677257806605474,-1.7926447632447964,-9.149572491124598,7.047397184256406,F
-11.833884303088077,5.969417769093058,-0.7211977408939685,9.603985884398883,6.180074846768488,-3.7466126232116235,-11.688675906544749,10.236556115977635,-1.7478518328926516,-7.815610059815768,8.960191167282963,-16.96840182596537,-2.526168387628147,2.0143700564152955,2.160508011293068,3.9501262572377067,E
-19.719606514985152,-12.689016219118793,18.15204125591901,-6.328155192834601,1.5524732206396632,-2.9765002049220826,-13.290171159194644,7.193053136378916,3.2760850941200603,-2.0266256025620377,14.728180547668357,-15.863594360313645,7.4792794563356075,4.652779038049262,18.905368645407464,6.824749408890203,I
5.2319810088355005,-9.897168751290693,-5.718959325173815,-7.225177033329784,1.9383138282994596,4.057753888900186,4.412507650532599,-2.9635017006878654,-16.919374271703635,-8.996508946896922,9.992471391289897,1.489947914426386,-8.648606385480461,-13.515511355017207,-3.9647922482186546,5.755770565313875,J
1.8063756926199188,-5.54607873107832,-16.42286033045972,-15.076195174581219,-4.261616122799231,22.388727239898625,1.7805474113993776,-14.904671336157046,-3.246812893613895,-2.1029197497035335,6.656436420537462,19.755861262305544,6.765230782414081,-6.833941158629038,13.808110435744382,12.598493516352741,J
-4.2617563720683,1.885838720652401,-12.676947179981719,7.87408457408509,-10.039848352834735,15.715609392949482,4.785246792405223,-3.9691390657341534,-5.902202844422983,3.2946096266135942,-1.3678319821975808,-12.882850712425721,-7.80135825306528,4.728565826545118,-9.578071884873033,-3.4540146350687304,A
3.935992306081321,4.893292331414113,1.0172843991933078,4.363948855670169,6.622314250097045,-8.345961537925028,-17.074007760519315,-5.048636280523207,-1.189151265912391,1.4030820507164106,0.0216839298449637,5.852007602267226,6.889239858163727,-2.6073213124936654,7.442500699439118,-3.133543311398184,F
13.14107536537093,5.464168738261332,0.5800669499608732,-0.8847391332143597,7.030405119597198,-18.12406309384606,4.864396268439605,-8.097085967943764,-3.865614847218173,-14.297456872703663,-1.2622668537728998,-8.261076462783674,2.8477384828258008,7.963992593948224,1.135941253711385,-10.944143437644904,F
-0.006398201072594034,11.288722054340187,-7.168427479040337,-14.501171425554265,-3.59962611061449,-3.828897215020958,6.432974944526944,6.796356632413945,-0.188288620703835,-10.675644062671308,9.546680813224043,5.157442401029388,10.39287369600397,-1.1925770703421588,-0.7846555600655085,19.656442865908954,J
-5.800281853609341,-5.610600146647968,-1.2940325188090744,4.309883216677004,0.503237696251825,-3.143089559921235,2.7990503655531054,-22.34720670160423,-3.2742131243901422,-9.54011330315027,-1.7159118125399049,8.066138267448455,12.243349907921289,-9.594109993066354,0.42598825873831836,1.7006534306109131,E
-20.132025688659184,-2.3866805398219704,2.5079712355244506,13.522771874253653,7.732974242166762,-8.858078321177103,-20.87500861937878,-0.06294960791501703,-19.63596586796841,-7.802950705401672,-15.250801852959459,-2.408350283866598,-7.01894283492384,1.2798166100306139,17.772230971926614,-19.110263043997588,E
9.587786271607861,11.35429641952529,-20.992348376079704,7.396242238689811,-2.045691469837778,7.45528468944136,-12.569539710367113,1.6066090876478762,-7.090390049655055,-3.480531487350987,4.6754515717976,-0.20209172055674918,4.950779713524431,-11.458050300988756,-8.621893427176296,-12.669855917545135,B
19.939386931594342,3.2236144747427122,-14.900886485718093,-6.793373495096797,11.832068540941027,-12.268285683278211,-17.183148324927657,-2.5354975926493855,-14.644572223210005,0.36209723721348586,-7.589378892647517,-11.57748732963429,11.397005659830018,2.318126220182139,-1.5356866418568775,6.403171235727841,F
4.296548529111577,8.811103720443413,23.301807351044836,14.368759763281203,-12.399337732529688,-9.222661120086396,-0.08366938890418085,-1.519144455328345,4.653548182001462,1.1287164762553932,3.5369297887559634,4.440709232063602,5.609531151458906,-7.8193534356159775,1.2265816592501668,10.842762690014004,C
8.309501253516192,-15.026038638577573,-3.8712980783283473,9.433241807845352,-7.506227589482366,-7.800596919254575,-1.6464396338303473,-12.73362282282909,11.364674506429939,9.404597593841647,-9.530973863735081,-2.7343401397072222,-8.060845071593317,-0.6564733203317026,20.443565490570453,-4.497082947864441,H
-5.761892502847346,-0.6580595896977748,-0.25089729519397275,-17.514867495144316,1.9588252213032942,-9.964209324777581,-6.814972718055868,2.6611819426966155,-5.996532524366664,-24.911972225624112,-2.59995124105574,5.490865531846861,5.292720340771945,-1.890048110938075,0.4127062455820192,13.758684808232934,G
12.650085114904988,7.8668934837473685,-3.954496393887845,-3.799370098010492,16.58795893174956,-17.377845471575533,1.063075390135219,0.5882589627860118,7.696727322681965,-6.5143752285997145,3.2312802053810685,3.877711169486189,-10.145511060653815,1.6583615777796794,-2.8386841161600236,7.926422378371786,F
-0.1950192417195442,-1.6308460110407412,3.061432122522027,7.706867315909224,-6.64990570415525,2.913696231586022,-8.485878520899188,12.730818817017868,-9.626946078161392,0.864883448153623,5.346541853906958,17.93047500401664,-1.7655882002072791,2.9644217169311062,10.365117423459209,-2.5345119115772587,A
-2.3025328477881537,-7.539849366166773,4.779778709859127,-5.5640572214133,-12.523833462374444,3.015252202863962,-3.3814177822953377,7.8805923479137325,7.1751364284607995,-3.4843271479284326,4.9614575050586485,1.3522953214079356,7.074215101048516,17.645132286997498,-6.804830784536861,-4.2240903400186935,D
-5.212708223649686,-11.625707699002696,0.2625011945616791,-4.426815106487621,-0.3123590932744098,-0.4876622451090109,5.205418368777875,-12.708170931011743,8.932926284177283,5.219231514218481,13.025289026236159,-24.33283561737613,-0.523780239176954,9.666588736619769,-12.565522512917866,4.629711789030424,H
-16.341097237400948,-4.79985055833807,5.6343197638380875,-6.554100008309005,-13.029658862235765,9.973034100071443,2.3790030996138563,-12.34063993686544,8.826152932192826,2.5430931014527047,-5.64405412277876,-20.003109681142018,5.607562342257514,-10.05963117046197,1.819508675557739,-4.125118373953297,E
-17.78423191593339,-13.50657813110663,11.18052469332557,1.2936168025242243,5.196977657204254,5.550064107426177,2.6852381514361685,-12.201614080517201,-1.941387407932793,0.6801801182863045,22.42416774586671,-2.597866109424791,6.9626889870297015,13.998556321177123,5.507932147785704,-17.188259511672815,G
12.787854804104573,11.560165316390083,2.8805291878357853,-11.579218663696707,4.633756550143847,-14.776641375774362,0.4025177033791082,-13.199740866741932,-2.574703183574975,-11.877673997189376,-0.8100741861849778,13.684566135962505,2.0646525696765416,1.3627033441129606,3.9304956121149965,0.1644322803436451,F
-2.1105228727375067,-11.417670673421346,-1.0171482445429887,0.728085918974037,-7.94988166169019,-3.593107030656697,-5.142396602768261,19.033766456996105,-0.5915742193693996,1.1918819855185494,16.6030389006095,-3.024206745762368,-17.781574883626575,1.8207195224774306,-21.038595166538208,2.3404531996553737,B
0.2571825357910078,-9.5076036355333,29.713896950493428,0.18081191370728078,5.878964007498032,-2.814877737510156,5.693297510100747,0.6331980896384652,21.53197406677772,7.3532419509788465,10.993370999169349,8.722911687464507,-14.09072176910131,-5.681291816138288,20.496134251708224,0.6319083302959879,I
0.9274853408372179,10.564439759389616,-3.6618537368157025,-3.7687362491830725,6.92649990232939,-7.680397246432453,7.284567632396346,7.2895225035560465,8.507771103077177,-12.121800747808614,24.147132092628812,-2.7729702212350027,4.604129605347047,-20.134417928627563,4.679400235799518,8.178424642773846,A
1.2262873254676858,7.630445260011332,1.7128003673932208,-1.0636481537946345,1.7733876206821568,8.404834605072427,-0.563543689237848,1.4924564472814357,-7.852702313756516,6.48393356102428,-5.214844718469189,0.26521595107530516,24.224329679693188,11.651351779062022,15.341928280705377,12.834910012713838,J
10.739675060921396,-6.810670146707965,-19.796704879147406,-12.756918856844374,9.39972428473985,-16.56856866274369,4.177776671159711,-8.303468814941516,9.18640166092085,0.4683399787678306,5.376428253564726,-7.3605094110394145,-10.51364078063968,-8.924560500299979,4.864307821441271,1.3301731467652003,H
-5.249813675654158,-3.4997881006189524,-17.207248264040395,19.729155222627266,-12.190382044689958,2.975387651936167,-14.56592441286276,-8.362505220386545,5.484860017315673,4.502620570424027,-4.341515233911764,7.221357891598981,-5.207603801798961,17.23686220779494,13.556311965223173,-9.389374298227338,E
17.548165581473175,9.234246294127,5.800906983502248,-0.6573709491153803,-5.2550281150830385,10.325036677504738,21.384633732143854,7.9295855320025765,17.162769909977435,0.7876713678345287,-5.6663334635250315,-7.086955068899225,-2.003232453455901,-4.891436194221076,4.20455534385197,6.69925559201454,G
-2.0556939162052927,5.298315488949955,-3.8882017272884903,7.662403871279478,18.814082571306425,4.041556861131321,-2.7823001026431333,1.052202113610475,4.399007465995443,3.0845167279648056,4.907584979529666,-6.952232261327582,-12.338868953313277,9.346087897059773,28.53307641228607,-18.50905811308606,E
2.623765495320625,-1.2852084077481845,-7.7708120010696256,9.060001403012478,8.255340956777658,11.63447284193965,-1.1585706224822303,4.393080432159567,-6.704316718450993,-4.055549033922535,-4.09212678101337,-6.586233799065829,-6.491918488192774,-2.1469036269230655,-6.257353280528342,12.151171371826589,I
6.709350445368804,19.53981972370432,1.262665690169701,-7.409309359269694,0.9814953869897882,2.324506046750239,-3.148656955311667,7.7639645968970346,-1.1117414860904602,-9.293020986451365,-9.958293600408396,-3.5687637117461346,-3.748686466450147,16.590983804872224,3.6593418409930196,-10.56043496837524,E
-5.184572125094617,-13.334713122245988,9.43187755715127,6.20816598063211,17.323940121290168,6.342327896626491,-1.5196244648600237,13.11238472477252,1.594973585741844,7.055601200319912,-13.215162665876708,-3.491592682730206,0.2712424063422474,-7.021162160516044,3.8799846101027846,3.7969972071035523,D
-8.967837558717829,4.12601756977258,1.660226110205723,21.715689208906543,-0.2609070484063747,-11.276884479345362,-12.710785829008053,-14.031367164628634,-3.172646725937071,13.216058803611801,6.8610946398663595,10.449513314529415,-2.2751890386122566,4.349276886160796,-8.708404208475734,7.128004018583136,I
-0.9771528711004738,8.375683645794737,-0.4366991725658592,-13.34354637330419,-11.579761610552492,13.96314662534069,2.9394926872477387,-4.380161644223049,-7.162621705830766,10.795520298548496,-5.088091858517799,-1.3159395653895356,8.464249538946742,-11.475655476691374,4.4932137464236614,-8.136987251386284,C
8.361831740022815,5.052709855980911,0.5696300661940419,6.630816561557844,-7.563295912852708,-9.655363078893387,7.581721586872363,-5.783821892212013,-3.4419464744739656,15.32418824961174,-14.077389606699505,2.22648659178142,10.660053005088692,-11.592354603878888,20.16142417360204,-6.300408772746739,F
-11.47003870474871,2.812021892950546,-0.6569780144119259,-6.858340668518471,-2.40597492833198,7.591669203386912,-18.33554220784177,-3.039745939942887,11.576231484990124,3.764762344419453,1.146473010865539,-13.485468974801417,22.52799078519214,-6.707514134703846,6.542638448737937,-9.214695533280727,D
8.548594226261265,-1.4980730513956209,-26.013351774888942,3.940650188013987,-2.6808089698653177,-12.775571661709783,2.6360659973918046,-2.011996551029462,-9.059124492139324,-7.61714030535737,25.820950691198377,15.85942684015783,-5.755581053680362,11.036092636317193,12.460046836426457,-2.1780116190303382,H
9.690309389097644,-6.393107120525102,1.5285242360315472,7.588173039157391,7.737001380185234,2.4393134309785944,6.655323369013557,4.387638586266447,-9.244429820869577,8.117336389765256,-19.067720477172664,-8.337379139687568,1.7119780592322373,-7.768346132539201,2.763190298932655,-8.788034744715706,C
1.5232885744477742,-6.586366714249805,0.1557093573954602,15.835415377628557,-6.049478637574044,1.8025443610636238,7.156208818225987,3.225510306141499,-22.42337385771119,5.320029845256814,-4.442186535835116,3.7875469784635722,-12.060222942201381,9.338648849953724,0.9639880004911934,-6.927576897043165,C
-12.060954520282479,-9.935435700283762,-3.9341780139325113,-13.848391432527755,1.7629428791679524,-1.7635378138746867,7.438451951836063,12.231944058093971,8.0557233635746,9.075984378386924,-7.308025696423973,4.690402690725588,2.8374814779919437,-6.0381396321600835,-12.715965106700455,4.347654573452148,E
0.4352209445315185,-8.708830243832253,-15.994259532792178,11.936551692645233,-10.311470515842121,13.455998336278725,-3.3410945692189067,7.7686236417328915,-1.9001608768877234,11.55707423966728,2.3530188380122308,3.3717213332081415,6.705788322435536,12.544739657381886,2.5586716522405863,-4.217633474719099,D
5.6921284433657355,-7.258245425402242,-2.232831381864936,-15.629209199506937,0.6707291359440641,0.48724483888780945,9.717905813107098,-7.652774666836402,10.0953728530534,5.138960917390057,5.487579132617941,-15.896950116042982,11.880590916053912,-3.334193330419656,-14.797759827765539,9.818861102157976,H
0.5458741915650243,-1.1477419154106254,2.077638054575426,8.241920353090814,-8.333072391852243,0.3825913378138015,-11.97046775720362,1.89374380020431,-1.558654007102989,-4.454179918891622,3.447118117567107,9.49470385999619,4.047155925439355,-2.4812923702711536,1.5829234961413086,-0.09207604884629728,C
-8.71144940058631,7.547639184245747,-13.601084348341303,-3.173401285656217,1.9977934062148064,-12.673485465977816,6.624525960218293,-9.102895580388386,-1.227489155476044,10.761971985973563,-0.3243299078189812,-1.017575790646604,4.138208190761876,-6.775971547219527,-5.911090217804148,16.65263348342613,F
9.987443068034942,0.5290812490566204,-5.2036732621166895,16.11005978705979,4.967220459513241,6.4500195435164045,-3.0550184097216864,-7.784337202799251,3.0580377558590186,-2.584985387937965,1.3641580127144959,-15.706754505832643,8.560360501385446,-1.2551733708950574,2.400722670638319,-6.8335719083374045,F
-0.5681594160648183,3.4455635678875867,6.900526370015165,-5.343585235158249,-8.054028633552525,-5.3206386542648385,-4.489134304651937,-10.560135853873923,-9.247043198935536,9.503214724934082,6.1605853285826795,-11.011548606231942,-7.089245422534132,7.178139843071481,9.368890186981606,-1.1921966877441275,H
-6.324857757315503,3.8533564782574476,12.542723917537362,4.005885133514901,-0.24348515832759765,-17.320351768105315,-1.4921130036329497,-9.562490668966968,-0.9812660824826356,-9.925156293679716,5.010731079653154,7.747589605448062,-5.359929591692121,-18.199781204782788,-2.7761013905061094,-2.7966095633566397,G
0.22015557101088046,12.236863450677806,-1.129098495822538,-1.501972960064529,11.52907935570234,-11.514365909574078,3.092825691850001,9.029446461082918,18.375470687410818,4.573241318262442,-4.448536266156976,1.7812518528879728,0.32197221340410187,4.258877633604703,-4.438489916564322,14.479695213920705,G
6.600741809753504,-13.753573702110536,2.6461946463770207,-4.99753001787328,26.400523943886924,11.279836177304947,4.842514672476684,-3.630429782528572,-3.298228501883555,-0.030434100886943316,14.221778582502953,8.022620079965165,15.62715193967458,-9.221963747232396,-1.2952695642115106,2.109576765133025,I
-11.787843178725138,10.085489679460117,-1.2510585358949842,-7.583864865128799,3.265891108657797,1.2378788306931119,-0.05491772283721241,-1.7387416853199298,-6.838481617559128,1.1800960683151889,4.129769153430988,7.300754342587538,22.557201533595098,7.021006181165618,1.813632250854491,10.73579856024389,B
7.750977824632081,-2.636972399851855,1.8261591128635948,-4.273251898325835,0.5528661177335481,-20.525064540763427,2.5943049886713965,-4.913442779870835,-4.040912669307181,-6.3019681424448315,8.166694538031418,-9.859143243448564,0.8033021454816438,-16.682092471387115,17.6886572188443,4.061964080873054,C
2.536318840552716,-13.99131718884296,-3.791009452345347,1.5076068094871176,2.3612699437991527,7.726575973692761,15.35668624123958,4.127810706648956,18.689116168311557,15.269654346163525,10.53046986052734,0.4995071077278297,-2.6711812917867714,-18.62251647386689,-2.736060179475537,-9.56354873760115,I
-12.22621794698105,2.823934760252867,2.4209541164701935,-5.929214628128241,-9.169361085752108,-7.7166724472884365,-22.068695937737964,-1.5606305738809771,-12.32579214770634,-8.399163370388557,-12.180644968356845,9.928203145272338,10.65415178878658,11.833821067793515,10.600104913266508,-19.81785097587062,E
5.640123441884791,-1.9847938374877305,-14.060396627361703,-3.8584309777508743,1.9983246629503206,-11.750498263648108,11.754814706255651,-4.971259383144988,5.43767128678533,-5.662787021110525,-7.397041607019725,8.28086266884883,19.91616299978648,-8.615641481182937,4.193252395248438,-6.2585531394708855,C
